X,Y,FID,NAME,CLASS,ST,STFIPS,PLACEFIPS,CAPITAL,POP_CLASS,POPULATION,POP2010,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC
-90.3543764779999,38.586607568,3329,Webster Groves,city,MO,29,2978154, ,6,23403,22995,20664,1522,42,345,3,365,73,346,10824,12171,1389,1574,1632,1799,1153,2243,2964,3554,3154,1401,1122,1010,40.9,38.4,43,9156,2.43,1143,1978,2386,2589,141,450,6024,3.04,9756,600,7419,1737
-90.868528382,38.817921374,3330,Wentzville,city,MO,29,2978442, ,6,36014,29070,26122,1738,76,356,1,788,239,538,14099,14971,3075,3030,2478,1767,1238,5048,4726,3301,2233,1352,612,210,31.2,30.9,31.5,9767,2.96,843,1032,3823,2553,297,868,7852,3.31,10305,538,8193,1574
-91.868291813,36.737704034,3331,West Plains,city,MO,29,2978928, ,6,12198,11986,11391,101,76,102,6,265,91,219,5495,6491,956,771,790,790,891,1571,1325,1400,1252,957,877,406,36.7,33.9,39.3,5001,2.3,728,1221,859,1239,156,516,3012,2.93,5509,508,2680,2321
-90.637025099,38.574121759,3332,Wildwood,city,MO,29,2979820, ,6,36314,35517,32740,588,68,1434,10,830,142,535,17588,17929,1781,2905,3790,3132,1234,1975,5221,7325,4987,1997,884,286,41.4,41.2,41.5,12112,2.93,840,1101,4781,4329,190,506,10153,3.24,12604,492,11006,1106
-108.51074272,45.782064736,3333,Billings,city,MT,30,3006550, ,8,115030,104170,93313,828,4619,778,93,5456,1467,3072,50266,53904,7293,6457,6070,6325,7654,15318,12025,14799,12623,7508,5349,2749,37.4,35.9,39.1,43945,2.29,7791,9795,7772,11453,1326,3418,26194,2.9,46317,2372,27956,15989
-111.01812675,45.674684847,3334,Bozeman,city,MT,30,3008950, ,6,45356,37280,34910,174,414,715,39,1096,252,776,19624,17656,2054,1659,1382,3462,7794,7709,3987,3364,2857,1308,979,725,27.5,26.8,28.4,15775,2.17,4688,4148,2261,2967,312,744,6900,2.8,17464,1689,6865,8910
-112.656715218,45.9023535090001,3335,Butte,"city (consolidated, balance)",MT,30,3011397, ,6,34740,33525,31663,110,633,161,21,1227,231,706,16943,16582,1964,1862,1927,2397,2518,3800,3777,5209,4558,2913,1728,872,41.3,39.3,43.2,14628,2.22,3130,2980,2300,3879,459,1003,8476,2.87,16373,1745,9849,4779
-111.298792889,47.501550148,3336,Great Falls,city,MT,30,3032800, ,7,59030,58505,51765,617,2942,520,76,1978,365,2220,28580,29925,3928,3560,3449,3736,4280,7836,6533,8442,7045,4803,3394,1499,38.9,36.9,40.9,25301,2.26,4716,5358,4280,6739,846,2013,15135,2.88,26854,1553,15999,9302
-112.019126201,46.596155761,3337,Helena,city,MT,30,3035600,State,6,29788,28190,26313,118,648,205,20,779,157,729,13531,14659,1657,1541,1495,1891,2329,3642,2949,4087,4205,2124,1368,902,40.3,38,42.4,12780,2.07,2717,3330,1770,3113,310,978,6691,2.77,13457,677,6984,5796
-114.320867437,48.203887613,3338,Kalispell,city,MT,30,3040075, ,6,21558,19927,18776,49,257,191,13,568,121,520,9432,10495,1680,1417,1221,1181,1408,3198,2239,2409,2100,1293,1157,624,34.5,32.6,36.8,8638,2.26,1465,2187,1566,1922,303,749,4944,2.94,9379,741,4764,3874
-114.0082125,46.8599020200001,3339,Missoula,city,MT,30,3050200, ,7,71840,66788,61534,352,1838,809,69,1943,334,1852,33332,33456,3826,3332,2901,5057,10041,12500,7261,7693,7062,3502,2308,1305,31,30.3,31.8,29081,2.18,7325,7680,4158,5846,716,1906,13990,2.82,30682,1601,14026,15055
-96.7477982189999,40.2746481190001,3340,Beatrice,city,NE,31,3103390, ,6,12388,12459,11972,62,60,73,2,274,90,200,5955,6504,841,753,738,753,757,1410,1324,1800,1540,1106,938,499,42.5,39.9,44.9,5509,2.23,889,1302,911,1560,157,428,3296,2.82,6075,566,3495,2014
-95.918989363,41.1396010170001,3341,Bellevue,city,NE,31,3103950, ,7,54485,50137,40886,3019,348,1157,94,5962,2690,1943,24670,25467,3637,3624,3615,3696,3578,7037,6337,7425,5419,3428,1841,500,34.8,33.3,36.3,19142,2.62,2736,2933,4473,5456,589,1753,13371,3.11,20591,1449,12779,6363
-96.13535416,41.1816478600001,3342,Chalco,Census Designated Place,NE,31,3108640, ,6,11746,10994,10094,209,39,150,4,580,215,283,5662,5332,935,899,762,703,739,2246,1745,1628,930,291,105,11,31.3,30.9,31.8,4200,2.62,751,551,1243,1008,143,282,2870,3.13,4330,130,3154,1046
-97.355426284,41.435685869,3343,Columbus,city,NE,31,3110110, ,6,22271,22111,19477,113,197,109,11,3606,1812,392,10934,11177,1687,1639,1558,1485,1259,2846,2632,3182,2438,1532,1221,632,37.2,35.4,39.2,8874,2.45,1382,1650,1955,2610,271,623,5811,3.04,9322,448,6062,2812
-96.488906824,41.4416472930001,3344,Fremont,city,NE,31,3117670, ,6,26668,26397,23538,172,153,163,74,3149,1882,415,12790,13607,1914,1786,1630,1764,1865,3372,2969,3594,2948,2011,1654,890,37.9,36.3,39.5,10725,2.38,1691,2128,2123,3007,356,868,6862,2.94,11427,702,6552,4173
-98.3584272749999,40.918558422,3345,Grand Island,city,NE,31,3119595, ,7,52059,48520,38839,1002,503,584,110,12933,6338,1144,24166,24354,4060,3800,3484,3264,3015,6852,6105,6444,5210,2932,2259,1095,34.7,33.6,35.9,18326,2.59,3000,3389,4090,4609,644,1661,11846,3.2,19426,1100,11186,7140
-98.391427545,40.595840858,3346,Hastings,city,NE,31,3121415, ,6,25974,24907,22511,237,115,412,15,2430,1233,384,12300,12607,1735,1692,1543,1902,2165,2967,2724,3322,2917,1748,1400,792,36.7,34.4,39.1,10110,2.35,1796,2114,1920,2746,265,770,6160,2.97,10847,737,6452,3658
-99.084506072,40.700799916,3347,Kearney,city,NE,31,3125055, ,6,33034,30787,28416,315,93,548,7,2243,967,441,15055,15732,2300,1945,1617,2614,4650,4739,3154,3391,2959,1630,1169,619,29.1,28.1,30.4,12201,2.36,2367,2775,2363,2966,305,880,7015,2.96,12738,537,6904,5297
-96.03692875,41.183508663,3348,La Vista,city,NE,31,3126385, ,6,17349,15758,13699,617,69,512,10,1026,404,447,7613,8145,1217,1216,1024,1001,1248,2842,2152,2259,1620,776,327,76,32.3,31.4,33.1,6419,2.45,1059,1278,1393,1540,198,598,4058,3.06,6670,251,3502,2917
-99.7461982029999,40.777987361,3349,Lexington,city,NE,31,3126910, ,6,10220,10230,5919,678,120,102,36,6183,3039,336,5284,4946,993,940,870,866,742,1388,1307,1279,896,473,307,169,29.5,28.8,30.4,3180,3.17,424,424,960,753,145,315,2320,3.7,3403,223,1991,1189
-96.68005548,40.8103135430001,3350,Lincoln,city,NE,31,3128000,State,8,283989,258379,222331,9824,2073,9773,147,16182,6569,7662,129235,129144,18566,16928,14501,19191,29893,41437,30805,32101,27224,13949,9289,4495,31.9,31,32.9,103546,2.36,20790,22117,20541,25026,2364,7402,60300,3.01,110546,7000,60664,42882
-97.4209137999999,42.0348519570001,3351,Norfolk,city,NE,31,3134615, ,6,24277,24210,21313,397,340,135,12,2939,1526,487,11871,12339,1870,1592,1542,1858,1991,3109,2628,3461,2618,1597,1288,656,35.5,34.2,36.9,9910,2.36,1802,2063,2003,2582,251,774,6005,3,10625,715,5953,3957
-100.7873285,41.137352972,3352,North Platte,city,NE,31,3135000, ,6,24353,24733,23025,250,172,167,5,2170,690,424,12063,12670,1888,1714,1622,1591,1576,3369,2818,3285,3037,1733,1425,675,37.1,35.3,39,10560,2.29,1965,2258,1978,2726,315,869,6290,2.95,11450,890,6457,4103
-95.96947068,41.264947588,3353,Omaha,city,NE,31,3137000, ,8,447804,408958,298815,55950,3391,10014,326,53553,28193,12269,201063,207895,30504,28728,27288,28460,33801,63555,50249,55277,44584,23625,15795,7092,33.6,32.6,34.6,162627,2.45,31287,34314,30156,35945,4669,15458,96477,3.14,177518,14891,94815,67812
-96.045660113,41.1528188390001,3354,Papillion,city,NE,31,3138295, ,6,20284,18894,17132,617,79,281,4,987,274,507,9212,9682,1255,1371,1458,1600,1184,2214,2357,3107,2278,1125,590,355,36.6,34.6,38.4,6925,2.68,758,1065,1931,2191,162,524,5079,3.15,7240,315,4829,2096
-103.661561962,41.8673646400001,3355,Scottsbluff,city,NE,31,3144245, ,6,15426,15039,12487,125,512,113,7,4371,1471,324,7152,7887,1204,1089,908,1057,1108,1986,1598,1885,1688,1048,967,501,36,34.2,38.2,6168,2.35,1033,1441,1079,1496,217,564,3672,3.04,6712,544,3561,2607
-96.414815393,42.46367295,3356,South Sioux City,city,NE,31,3146030, ,6,13582,13353,8368,625,407,385,21,6047,3173,374,6621,6732,1347,1106,1093,1037,982,1927,1554,1621,1291,737,434,224,30.5,29.4,31.7,4512,2.93,606,735,1180,963,206,509,3139,3.51,4739,227,2548,1964
-114.830995351,35.9791848620001,3357,Boulder City,city,NV,32,3206500, ,6,16164,15023,13866,130,125,169,40,1061,242,451,7476,7547,625,740,861,874,614,1136,1534,2390,2457,1866,1326,600,49.9,49.5,50.2,6492,2.26,1245,1170,974,2211,160,329,4049,2.82,7412,920,4545,1947
-119.762525448,39.1627039200001,3358,Carson City,city,NV,32,3209700,State,7,54305,55274,44807,1054,1306,1181,101,11777,5205,1620,28688,26586,3223,3187,3302,3455,3323,6627,6991,8428,7605,4824,3021,1288,41.7,40.5,43.3,21427,2.41,3768,4267,3851,5701,750,1663,13311,3,23534,2107,12728,8699
-115.7669825,40.83234021,3359,Elko,city,NV,32,3222500, ,6,21303,18297,14430,183,608,249,18,4824,2160,649,9378,8919,1555,1345,1378,1464,1554,2714,2295,2591,1877,842,485,197,31.5,31.2,31.7,6743,2.66,1284,943,1693,1607,318,521,4482,3.23,7221,478,4012,2731
-115.215414169,36.0182334090001,3360,Enterprise,Census Designated Place,NV,32,3223770, ,8,139127,108481,61035,8793,641,23032,1025,18755,7355,6600,54786,53695,8432,7492,6804,5991,7225,23800,18837,13321,9845,4720,1591,423,32.7,32.8,32.5,39848,2.72,8032,5785,9710,8787,1554,3111,25834,3.24,49563,9715,24524,15324
-119.242362805,39.5986885770001,3361,Fernley,city,NV,32,3224900, ,6,20448,19368,16374,202,343,394,69,2785,1100,886,9735,9633,1549,1514,1486,1237,935,2626,2635,2670,2434,1538,610,134,36.3,36,36.5,7048,2.74,1028,784,1868,2121,299,532,5206,3.13,7975,927,4786,2262
-119.742463467,38.8872432150001,3362,Gardnerville Ranchos,Census Designated Place,NV,32,3226500, ,6,11720,11312,9888,53,320,123,21,1444,417,490,5541,5771,672,740,728,798,603,1206,1282,1827,1616,1024,604,212,42.4,41.6,43.2,4414,2.56,568,637,940,1474,178,337,3193,2.93,4745,331,2982,1432
-114.982471478,36.03268854,3363,Henderson,city,NV,32,3231900, ,8,290567,257729,198170,13142,1683,18614,1445,38377,12309,12366,126779,130950,15121,16328,16831,15979,14129,33456,37459,36818,34828,23309,10484,2987,39.6,38.8,40.4,101314,2.53,16173,16552,20995,30486,3264,6835,68178,3.02,113586,12272,66692,34622
-115.135145976,36.17647644,3364,Las Vegas,city,NV,32,3240000, ,9,642798,583756,362264,64858,4125,35620,3426,183859,84785,28678,294100,289656,42155,41483,41034,40523,36749,82837,85744,80386,62802,40857,22407,6779,35.8,35.2,36.5,211689,2.71,37943,34074,45700,48238,8925,19684,138668,3.29,243701,32012,119550,92139
-114.068813034,36.804612174,3365,Mesquite,city,NV,32,3246000, ,6,18738,15276,12757,146,143,274,34,3658,1614,308,7507,7769,944,827,824,770,595,1217,1270,1705,2756,2916,1190,262,52.2,52,52.3,6378,2.38,978,942,962,2747,145,318,4444,2.82,8911,2533,4374,2004
-115.1333395,36.2230810850001,3366,North Las Vegas,city,NV,32,3251800, ,8,244004,216961,102829,43153,1680,13564,1822,84134,41283,12630,108097,108864,19615,19106,18816,17237,14738,34463,33179,25991,18315,10254,4179,1068,30.6,29.9,31.2,66499,3.23,8515,6949,20238,14095,3397,8118,50677,3.63,76073,9574,41520,24979
-115.997022429,36.2172590910001,3367,Pahrump,Census Designated Place,NV,32,3253800, ,6,37406,36441,31390,783,392,519,201,4685,1837,1319,18210,18231,1726,1889,2225,2196,1378,2735,3592,5425,6015,5950,2687,623,49.7,49.6,49.8,14870,2.44,2523,2234,2244,5601,438,867,10054,2.88,17824,2954,11031,3839
-115.136898711,36.0807217180001,3368,Paradise,Census Designated Place,NV,32,3254600, ,8,238116,223167,133398,19918,1721,21106,2263,69599,32541,12220,115508,107659,14440,13282,12645,14088,17354,36542,33393,31477,25169,14621,7526,2630,36,35.8,36.1,90096,2.46,23346,16195,14576,17289,3563,7302,50147,3.16,114296,24200,38900,51196
-119.829306989,39.533570039,3369,Reno,city,NV,32,3260600, ,8,248815,225221,167179,6429,2835,14232,1624,54640,23566,9356,114494,110727,15750,13993,13481,15716,20599,34312,29294,30069,25761,14950,8017,3279,34.6,34.2,35,90924,2.43,20966,18433,16285,18659,3222,7216,51112,3.1,102582,11658,43666,47258
-119.706656231,39.647386463,3370,Spanish Springs,Census Designated Place,NV,32,3268350, ,6,16632,15064,13459,191,200,322,31,1608,396,465,7607,7457,866,1082,1315,1198,701,1391,2423,2676,1969,969,352,122,39.3,39.3,39.2,5198,2.9,540,420,1754,1844,179,217,4217,3.18,5619,421,4560,638
-119.74829475,39.540603999,3371,Sparks,city,NV,32,3268400, ,7,98520,90264,67205,2362,1121,5283,586,23698,10119,3588,44626,45638,6530,6386,6607,6239,6317,12410,12504,12819,10258,5893,3122,1179,35.5,34.4,36.6,33502,2.68,5263,5503,7786,8188,1447,2858,22598,3.2,36455,2953,19595,13907
-115.657766265,40.773152892,3372,Spring Creek,Census Designated Place,NV,32,3268550, ,6,14152,12361,11428,43,193,76,13,965,288,320,6420,5941,951,1002,1140,985,572,1501,1737,2023,1558,681,170,41,35.2,35.1,35.2,4204,2.94,494,258,1495,1472,170,160,3425,3.23,4394,190,3599,605
-115.261898661,36.0987315140001,3373,Spring Valley,Census Designated Place,NV,32,3268585, ,8,199188,178395,103235,17468,1087,30966,1462,36691,15307,8870,88819,89576,10317,9848,10312,10357,12397,29903,27404,25870,21245,12498,6177,2067,37.2,36.8,37.6,71838,2.48,15309,13466,12293,16006,2689,5578,42769,3.09,83678,11840,36841,34997
-115.332466268,36.124391051,3374,Summerlin South,Census Designated Place,NV,32,3270900, ,6,29762,24085,18363,1071,96,3089,89,2066,437,940,11647,12438,1396,1665,1376,982,749,2741,3903,3296,3643,2818,1128,388,43.1,42.8,43.4,10173,2.37,1614,1753,2067,3492,230,499,6787,2.86,11542,1369,7052,3121
-115.04895737,36.178504371,3375,Sunrise Manor,Census Designated Place,NV,32,3271400, ,8,208292,189372,92693,23921,1633,10883,1192,91764,49357,9693,94399,94973,16144,15685,15474,15709,13905,26339,26198,24502,18157,10862,5134,1263,31.7,31.1,32.3,60874,3.11,8911,7715,15388,12233,3284,7714,43918,3.6,70255,9381,34037,26837
-119.776462334,39.61046378,3376,Sun Valley,Census Designated Place,NV,32,3271600, ,6,20246,19299,13763,275,355,385,121,7032,3665,735,9809,9490,1464,1531,1585,1514,1218,2409,2647,2815,2195,1239,547,135,34.7,34.3,35,6171,3.13,895,736,1622,1406,348,577,4500,3.53,6648,477,4596,1575
-115.038011958,36.100467203,3377,Whitney,Census Designated Place,NV,32,3283800, ,6,43809,38585,20832,4134,306,4207,299,13960,6616,2191,19160,19425,3036,2878,2553,2510,2869,6411,5647,4933,4118,2444,983,203,33.4,33.2,33.7,14153,2.73,2657,2252,2894,3015,608,1506,9176,3.29,16420,2267,7823,6330
-115.130028354,36.1367191,3378,Winchester,Census Designated Place,NV,32,3284600, ,6,30934,27978,15670,2412,312,1950,164,12491,6215,1255,14656,13322,1885,1548,1468,1727,1938,4205,3772,3858,3488,2223,1456,410,38.2,38.2,38.4,11710,2.38,3384,2261,1628,2039,512,870,6028,3.22,14969,3259,4861,6849
-71.174592315,44.47324194,3379,Berlin,city,NH,33,3305140, ,6,10768,10051,9703,81,39,28,0,152,22,178,5303,4748,456,478,530,579,581,1178,1270,1663,1305,852,773,386,44.7,42.2,47.5,4178,2.18,762,873,548,1257,157,347,2515,2.71,4910,732,2543,1635
-72.336821016,43.3789820480001,3380,Claremont,city,NH,33,3312900, ,6,13285,13355,12808,85,44,126,4,171,53,235,6520,6835,836,805,841,742,776,1714,1766,2110,1712,1047,682,324,40.6,39.4,41.8,5697,2.31,1054,1149,887,1510,214,494,3461,2.83,6293,596,3264,2433
-71.535680762,43.2026014460001,3381,Concord,city,NH,33,3314200,State,6,43641,42695,39208,950,134,1451,9,878,183,760,21185,21510,2339,2372,2446,2768,2884,6058,5924,6777,5242,2584,1940,1361,39.4,37.4,41.4,17592,2.26,3147,4309,3125,4139,468,1369,10052,2.9,18852,1260,9367,8225
-71.324320042,42.878513293,3382,Derry,Census Designated Place,NH,33,3317860, ,6,22330,22015,20737,215,56,360,11,793,243,393,10932,11083,1278,1304,1499,1712,1558,2922,3263,3902,2467,1174,637,299,37.4,36.1,38.7,8806,2.48,1537,1525,1941,2078,340,793,5704,3.03,9339,533,5046,3760
-70.8880567309999,43.1915922420001,3383,Dover,city,NH,33,3318820, ,6,32180,29987,27155,521,59,1371,14,660,187,680,14691,15296,1805,1676,1622,1554,2738,4926,4242,4363,3143,1804,1378,736,36.7,35.2,38.1,12827,2.27,2696,3031,2305,2934,315,904,7059,2.89,13685,858,6790,6037
-70.922888671,43.1413352050001,3384,Durham,Census Designated Place,NH,33,3319620, ,6,11393,10345,9634,107,8,377,2,235,50,167,4698,5647,99,136,132,3849,4353,295,271,357,369,236,181,67,21.1,21.4,20.9,1669,2.41,487,539,217,329,12,38,642,2.85,1727,58,711,958
-72.299771041,42.9495707140001,3385,Keene,city,NH,33,3339300, ,6,22906,23409,22314,144,42,474,1,372,109,325,10979,12430,913,1124,1070,2728,3684,2398,2439,3009,2605,1522,1291,626,34,32.9,35.1,9052,2.26,1780,2400,1345,2194,219,645,4843,2.83,9719,667,4926,4126
-71.467836065,43.5271004510001,3386,Laconia,city,NH,33,3340180, ,6,16393,15951,15073,150,54,391,1,250,42,240,7603,8348,878,842,904,1004,897,1887,1987,2419,2252,1342,972,567,43,41.4,44.6,6838,2.27,1168,1562,999,1876,220,588,4065,2.83,9879,3041,3860,2978
-72.2530708359999,43.635316983,3387,Lebanon,city,NH,33,3341300, ,6,13754,13151,11622,213,36,900,1,376,103,276,6237,6914,828,599,661,609,823,2351,1634,1953,1685,892,750,366,39.4,37.8,41,6186,2.1,1249,1647,964,1540,129,381,3269,2.76,6649,463,3050,3136
-71.3694424999999,42.8245163660001,3388,Londonderry,Census Designated Place,NH,33,3343140, ,6,11295,11037,10569,88,7,167,3,278,53,150,5411,5626,495,765,930,936,546,987,1534,2182,1524,764,288,86,41.1,40.2,41.9,3958,2.79,390,459,1174,1311,113,280,3098,3.13,4105,147,3433,525
-71.444532641,42.9844447990001,3389,Manchester,city,NH,33,3345140, ,8,113790,109565,94299,4476,346,4014,72,8883,3440,2918,54356,55209,7363,6278,6066,6745,8378,18405,14866,16213,12296,6282,4377,2296,36.1,35.1,37.1,45766,2.34,9815,9687,7467,10126,1478,4091,26066,2.99,49288,3522,21661,24105
-71.490950976,42.7491510260001,3390,Nashua,city,NH,33,3350260, ,7,89753,86494,72120,2346,249,5626,26,8510,3945,2182,42661,43833,5472,5235,5018,5642,5836,11929,12332,13741,10310,5630,3745,1604,38.4,37.4,39.5,35044,2.42,6400,6651,7173,8923,962,2662,21876,3.01,37168,2124,20667,14377
-70.7849815439999,43.0570703880001,3391,Portsmouth,city,NH,33,3362900, ,6,21752,20779,19017,359,46,719,6,573,153,479,10080,10699,975,1012,930,805,1318,3762,2931,3065,2676,1523,1201,581,40.4,38.7,42.2,10014,2.03,2473,2789,1329,2227,196,483,4736,2.75,10625,611,5139,4875
-70.9790929929999,43.299084752,3392,Rochester,city,NH,33,3365140, ,6,31179,29752,28388,251,92,361,15,547,131,514,14376,15376,1796,1832,1829,1732,1649,3779,4024,4863,3851,2334,1504,559,40.8,39.4,42.1,12378,2.38,1952,2443,2238,3550,407,1013,7936,2.89,13372,994,8359,4019
-70.885469391,43.2533666410001,3393,Somersworth,city,NH,33,3369940, ,6,12168,11766,10523,162,40,621,2,296,107,311,5614,6152,816,791,705,663,715,1761,1678,1912,1331,709,493,192,37.5,36.7,38.4,4862,2.42,814,973,905,1230,166,432,3044,2.95,5199,337,2791,2071
-74.011963566,40.2225507470001,3394,Asbury Park,city,NJ,34,3401960, ,6,16639,16116,5875,8275,79,77,20,4115,1232,558,7859,8257,1239,1090,910,1017,1297,2748,2202,2330,1619,924,537,203,34.1,34.1,34.1,6725,2.35,1837,1702,583,641,201,1124,3173,3.33,8076,1351,1359,5366
-74.4343902109999,39.3646699770001,3395,Atlantic City,city,NJ,34,3402080, ,6,40074,39558,10543,15148,242,6153,18,12044,5549,1905,19396,20162,3079,2694,2411,2656,2898,5386,5205,5755,4438,2731,1680,625,36.3,35.8,36.7,15504,2.5,3404,3495,1941,2072,588,2386,8562,3.34,20013,4509,4437,11067
-74.272200357,40.5839145850001,3396,Avenel,Census Designated Place,NJ,34,3402350, ,6,17842,17011,8146,3364,88,3893,12,2694,940,568,9532,7479,1100,837,808,936,871,3180,2833,3016,1879,864,502,185,37.7,38.5,36,5150,2.72,655,737,1470,1311,132,394,3751,3.23,5379,229,2784,2366
-74.1063226219999,40.6599445360001,3397,Bayonne,city,NJ,34,3403580, ,7,68060,63024,43618,5584,194,4861,16,16251,6303,2448,30146,32878,3846,3705,3898,4318,3974,8940,8786,9499,7733,4172,2856,1297,38.3,36.5,40,25237,2.49,4037,5105,4986,5385,651,2432,16053,3.16,27799,2562,9791,15446
-74.2021406499999,39.9281758750001,3398,Beachwood,borough,NJ,34,3404180, ,6,11006,11045,10251,198,8,166,1,898,269,152,5478,5567,709,778,820,820,698,1396,1623,1925,1282,562,319,113,36.9,35.9,37.9,3682,3,360,355,1123,1112,117,273,2952,3.31,3826,144,3238,444
-75.094210749,39.866493104,3399,Bellmawr,borough,NJ,34,3404750, ,6,11607,11583,10012,285,17,679,7,890,392,191,5669,5914,648,607,647,722,686,1516,1552,1796,1437,1045,686,241,41.2,39.4,43,4670,2.48,736,851,956,1263,110,312,3070,3.06,4883,213,3148,1522
-73.998136062,40.923363255,3400,Bergenfield,borough,NJ,34,3405170, ,6,27893,26764,14029,2060,84,6851,13,7097,2709,1018,12803,13961,1750,1657,1809,1864,1614,3299,3692,4207,3385,1834,1120,533,38.8,36.8,40.7,8852,3.02,826,1198,2668,2524,185,563,6818,3.46,9200,348,6221,2631
-74.5410545,40.563774099,3401,Bound Brook,borough,NJ,34,3406790, ,6,11147,10402,7253,597,56,267,5,5062,1818,406,5442,4960,737,672,548,636,695,1889,1671,1522,979,486,416,151,35.1,34.2,36.3,3586,2.89,584,544,833,786,142,324,2435,3.28,3816,230,1790,1796
-74.667895475,40.571128748,3402,Bradley Gardens,Census Designated Place,NJ,34,3407000, ,6,14868,14206,9004,290,14,4473,2,713,171,252,6772,7434,946,1207,1210,934,476,1353,2718,2681,1364,738,402,177,39,38,39.8,4970,2.83,453,741,2035,1172,63,255,3770,3.33,5081,111,4592,378
-75.228367632,39.4284339600001,3403,Bridgeton,city,NJ,34,3407600, ,6,25283,25349,8274,8996,350,153,12,11046,6518,1046,14576,10773,2521,2069,1522,1682,2375,5066,3707,2957,1638,957,578,277,29.7,30.7,28,6265,3.36,762,1130,1246,801,370,1320,4306,3.85,6782,517,2487,3778
-74.5689601289999,39.9736412990001,3404,Browns Mills,Census Designated Place,NJ,34,3408455, ,6,11007,11223,7452,2320,60,393,7,1336,293,698,5477,5746,821,812,789,774,706,1528,1466,1789,1383,668,372,115,36.2,35.2,37.2,4021,2.78,593,535,868,1006,175,480,2876,3.22,4268,247,3149,872
-75.111912853,39.9285322750001,3405,Camden,city,NJ,34,3410000, ,7,77439,77344,13602,37180,588,1637,48,36379,21323,2966,37626,39718,7125,6611,6277,6911,7222,12075,9600,9310,6373,3530,1743,567,28.5,27.3,29.6,24475,3.02,3503,3952,3050,2402,1289,6893,16918,3.56,28358,3883,9582,14893
-74.228671549,40.5845272870001,3406,Carteret,borough,NJ,34,3410750, ,6,24618,22844,11577,3393,80,4349,12,7066,2553,880,11088,11756,1536,1486,1734,1773,1552,3322,3193,3480,2311,1231,849,377,35.1,33.9,36.1,7591,3.01,913,976,2015,1789,223,909,5689,3.51,8148,557,4599,2992
-75.011554038,39.9383507900001,3407,Cherry Hill Mall,Census Designated Place,NJ,34,3412385, ,6,14533,14171,10515,1090,22,1832,2,1014,320,390,6735,7436,783,834,899,894,740,1801,1887,2205,1770,1027,873,458,41.1,39.5,42.8,5563,2.52,752,1050,1296,1644,109,304,3749,3.11,5941,378,3892,1671
-73.9871909999999,40.8239471420001,3408,Cliffside Park,borough,NJ,34,3413570, ,6,24795,23594,16541,776,75,3252,11,6704,2042,897,11392,12202,1409,999,995,1087,1403,3878,3468,3337,2886,1988,1474,670,40.5,38.2,43.2,9948,2.37,1598,2163,1747,2708,199,562,6179,2.98,10665,717,4858,5090
